song_id,filename,valence_pred,arousal_pred,mood_basic_pred,mood_detailed_pred,actual_quadrant,actual_mood,pred_quadrant,correct
MT0004395306,MT0004395306.mp3,0.6664572581845237,0.39471435210196226,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004523184,MT0004523184.mp3,0.654387866464833,0.4605761979650814,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004525980,MT0004525980.mp3,0.6936368749999998,0.48923774699554895,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004537445,MT0004537445.mp3,0.615686240079365,0.4442019145520048,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004540242,MT0004540242.mp3,0.6950701847569306,0.3870985143849207,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004542745,MT0004542745.mp3,0.6720035823460166,0.4708731944444443,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004550236,MT0004550236.mp3,0.617477626488095,0.457468319128788,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004550458,MT0004550458.mp3,0.5898603621031745,0.3669525572691197,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004567504,MT0004567504.mp3,0.5980613954101627,0.4008257941017316,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004584064,MT0004584064.mp3,0.5896795274018761,0.4406961334325397,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004584067,MT0004584067.mp3,0.6858507602120099,0.4057302440572294,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004611952,MT0004611952.mp3,0.5849517906746032,0.37656275658369426,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004633915,MT0004633915.mp3,0.6914739600529088,0.3800994789630174,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004643275,MT0004643275.mp3,0.7030858163311409,0.37905011325586535,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004660584,MT0004660584.mp3,0.7398042182990616,0.39641145089285745,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004692889,MT0004692889.mp3,0.6474519310897441,0.4182236656746031,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004699901,MT0004699901.mp3,0.5454019573570951,0.4071534567515818,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004725201,MT0004725201.mp3,0.6833699551663612,0.33904215300324664,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004754115,MT0004754115.mp3,0.6034448941228789,0.45873656182359324,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004758223,MT0004758223.mp3,0.6515949297206626,0.3374000015782828,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004759106,MT0004759106.mp3,0.6895922816593127,0.39692886160714275,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004776502,MT0004776502.mp3,0.5891651169406501,0.3874548056804307,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004776609,MT0004776609.mp3,0.66019311620671,0.3615522640900766,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004812565,MT0004812565.mp3,0.6463656159058334,0.4810700013769871,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004828213,MT0004828213.mp3,0.6739499166892137,0.37122547416125534,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004833310,MT0004833310.mp3,0.6125794570037251,0.3904488883786171,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004839107,MT0004839107.mp3,0.7186141514353706,0.42121258118365223,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004850406,MT0004850406.mp3,0.661188585282055,0.4283774833034291,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004850690,MT0004850690.mp3,0.5766153174603175,0.4454605208333331,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004864453,MT0004864453.mp3,0.6049742539067698,0.4426864734732032,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004867564,MT0004867564.mp3,0.6802421297799424,0.36146685267857137,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004911454,MT0004911454.mp3,0.5380716363392303,0.40404663971018734,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004925844,MT0004925844.mp3,0.653873215210383,0.36440653521825406,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004962647,MT0004962647.mp3,0.5790835739087299,0.3170345422979799,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004963809,MT0004963809.mp3,0.6435387203634082,0.3075193368957431,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004970058,MT0004970058.mp3,0.652087896254824,0.36296669398208004,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004984433,MT0004984433.mp3,0.6357690848214288,0.3691909940927128,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005048376,MT0005048376.mp3,0.6670910879939097,0.35316604662698425,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005054643,MT0005054643.mp3,0.6953216955266952,0.43947148065476194,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005060138,MT0005060138.mp3,0.5822831994403626,0.40508392951251665,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005068407,MT0005068407.mp3,0.6618713412572786,0.43270416666666656,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005074629,MT0005074629.mp3,0.5564844196428571,0.4385600396825397,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005091539,MT0005091539.mp3,0.6728174043607672,0.33563055127164504,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005112174,MT0005112174.mp3,0.6070531721230159,0.4062538076331969,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005113916,MT0005113916.mp3,0.6558002841441497,0.4517846652031028,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005118426,MT0005118426.mp3,0.6538752356150791,0.3860106547619047,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005129157,MT0005129157.mp3,0.5778610034297813,0.4383763472015761,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005151875,MT0005151875.mp3,0.6452972390590029,0.45974328260281383,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005157804,MT0005157804.mp3,0.5482155562319625,0.5201228203996806,Happy/Energetic,Content/Active,Q4,Content/Relaxed,Q1,False
MT0005158273,MT0005158273.mp3,0.6697671586920024,0.3833662250076312,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005185986,MT0005185986.mp3,0.7288850921100547,0.5039822709212096,Happy/Energetic,Content/Active,Q4,Content/Relaxed,Q1,False
MT0005198745,MT0005198745.mp3,0.6484773315636991,0.4033360184789623,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005261375,MT0005261375.mp3,0.6086785459615758,0.3913790171807361,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005261398,MT0005261398.mp3,0.6054012459096619,0.4172488564213564,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005272837,MT0005272837.mp3,0.7007588071395378,0.28834669935966795,Content/Relaxed,Peaceful/Relaxed,Q4,Content/Relaxed,Q4,True
MT0005273525,MT0005273525.mp3,0.5584926404671716,0.37863867378281435,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005285696,MT0005285696.mp3,0.6504884518441415,0.2991294945159007,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005344437,MT0005344437.mp3,0.669617515121503,0.3880635292658729,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005392036,MT0005392036.mp3,0.5753401787734325,0.4443593260210591,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005403018,MT0005403018.mp3,0.6210746795545138,0.3863597009999731,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005422349,MT0005422349.mp3,0.6448514747925687,0.38759009366942243,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005425770,MT0005425770.mp3,0.598273629201681,0.5035913174164428,Happy/Energetic,Content/Active,Q4,Content/Relaxed,Q1,False
MT0005425879,MT0005425879.mp3,0.6962549951749637,0.2902372867063493,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005443513,MT0005443513.mp3,0.6627281317670857,0.31428011145104917,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005479384,MT0005479384.mp3,0.7167874233003491,0.354777093930375,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005508168,MT0005508168.mp3,0.7009452242288963,0.4233153296703297,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005511334,MT0005511334.mp3,0.6453369411694888,0.3105250112578992,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005519111,MT0005519111.mp3,0.5837626828870366,0.3743581926406925,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005525446,MT0005525446.mp3,0.7095487577455224,0.39456272952741694,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005537590,MT0005537590.mp3,0.5808514756944445,0.46812684706772045,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005550441,MT0005550441.mp3,0.6918727909478187,0.4336580193070816,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005556630,MT0005556630.mp3,0.7174184110767705,0.41648627051767667,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005608787,MT0005608787.mp3,0.5773329761904763,0.36485323412698406,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005623112,MT0005623112.mp3,0.681527894699913,0.39711673475829734,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005651830,MT0005651830.mp3,0.6607375540981382,0.37268759717712835,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005656534,MT0005656534.mp3,0.6507434050503709,0.34143986067649673,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005675532,MT0005675532.mp3,0.6715224156746031,0.3042854265873015,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005695311,MT0005695311.mp3,0.6020039630681817,0.3534224851190477,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005697785,MT0005697785.mp3,0.6429653504318393,0.4096799167188806,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005707044,MT0005707044.mp3,0.5924134426010861,0.402541056399599,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005715379,MT0005715379.mp3,0.6582514262669895,0.31134673739395174,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005717206,MT0005717206.mp3,0.707779445597216,0.35763447307900437,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005735527,MT0005735527.mp3,0.6733859656446792,0.34690759514790764,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005775235,MT0005775235.mp3,0.6490004709690896,0.31864356227106216,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005782528,MT0005782528.mp3,0.6089139048278112,0.4295356870039684,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005798527,MT0005798527.mp3,0.6561994509310134,0.41092198660714274,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005804191,MT0005804191.mp3,0.6862370312500005,0.4256590773809523,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005827376,MT0005827376.mp3,0.6941427328347878,0.4285231125992063,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005830128,MT0005830128.mp3,0.695027442956349,0.4608330769751083,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005850999,MT0005850999.mp3,0.5371172150442867,0.3796171563022138,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005863380,MT0005863380.mp3,0.6660002055475657,0.41808336111804856,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0005884980,MT0005884980.mp3,0.6198141257180323,0.392347123310717,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005947724,MT0005947724.mp3,0.6418761402647553,0.33282053075396817,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005959692,MT0005959692.mp3,0.6343259932899155,0.3741772914758853,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0005987148,MT0005987148.mp3,0.7243677918331968,0.31775209686147177,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006037085,MT0006037085.mp3,0.6013719611855158,0.3420732475163725,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006039569,MT0006039569.mp3,0.5918404326749641,0.48493579413375154,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006044445,MT0006044445.mp3,0.5905110061209925,0.44982955061425833,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006107326,MT0006107326.mp3,0.675406619734164,0.4082200412608225,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006115121,MT0006115121.mp3,0.7194978002592035,0.4753676225464861,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006117018,MT0006117018.mp3,0.685257525373932,0.4193539169468395,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006129774,MT0006129774.mp3,0.6157355019125074,0.29724170386904764,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006137300,MT0006137300.mp3,0.6339052647005777,0.4234414955357144,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006164654,MT0006164654.mp3,0.6023427960211585,0.48755872519841276,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006169551,MT0006169551.mp3,0.6907959673581928,0.33465472966269844,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006181559,MT0006181559.mp3,0.6359350886494821,0.37872302489177484,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006204666,MT0006204666.mp3,0.6362799312850143,0.39281437003968245,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006234138,MT0006234138.mp3,0.6348634408820346,0.3714921973512599,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006254062,MT0006254062.mp3,0.6271924479166667,0.3258297646103896,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006324704,MT0006324704.mp3,0.6201865305458674,0.4397769452805695,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006348382,MT0006348382.mp3,0.585882674512055,0.3222473110569986,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006352493,MT0006352493.mp3,0.5697553822148033,0.4318651893939394,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006468621,MT0006468621.mp3,0.5656159887079831,0.4682489006030361,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006475078,MT0006475078.mp3,0.6500114303231491,0.37325134209132366,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006482524,MT0006482524.mp3,0.6304158181289709,0.3861599420544733,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006487252,MT0006487252.mp3,0.6029005717893218,0.37779318069083706,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006516676,MT0006516676.mp3,0.602995576661107,0.46963714209016993,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006575669,MT0006575669.mp3,0.7093608156016579,0.395586396578609,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006581441,MT0006581441.mp3,0.6957847842721893,0.36754724071067835,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006587819,MT0006587819.mp3,0.685262315828213,0.39809189980158727,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006609765,MT0006609765.mp3,0.5759973190611473,0.41729953192640684,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006610139,MT0006610139.mp3,0.5840859249084249,0.40056345467032967,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006646428,MT0006646428.mp3,0.6404065742599869,0.3240626632395383,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006650634,MT0006650634.mp3,0.6150416231858418,0.39421128348214296,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006658246,MT0006658246.mp3,0.6300433636849263,0.43862165487107907,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006678796,MT0006678796.mp3,0.597258365349928,0.30110967605311356,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006738137,MT0006738137.mp3,0.6023735767270925,0.33991858630952365,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006751853,MT0006751853.mp3,0.6239526803443723,0.2757581689664503,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006761058,MT0006761058.mp3,0.6379751449938952,0.3683489450306638,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006769480,MT0006769480.mp3,0.6813052962103022,0.44806643469694324,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006777027,MT0006777027.mp3,0.6838050297619047,0.3943877478250918,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006782965,MT0006782965.mp3,0.5426018157812789,0.40544895260989,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006794235,MT0006794235.mp3,0.5603772564414752,0.3683248837578062,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006814089,MT0006814089.mp3,0.6551999019209955,0.3850643710889807,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006839715,MT0006839715.mp3,0.730701294219214,0.3973549082341269,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006846075,MT0006846075.mp3,0.6442839154607496,0.3914760492491294,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006898523,MT0006898523.mp3,0.6560022725261874,0.31515683567176866,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006955716,MT0006955716.mp3,0.5971490897817463,0.41505968118686887,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0006983241,MT0006983241.mp3,0.6377138052398993,0.5162535398088094,Happy/Energetic,Content/Active,Q4,Content/Relaxed,Q1,False
MT0006991912,MT0006991912.mp3,0.6554112201253608,0.38139966984344703,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0006999093,MT0006999093.mp3,0.6560239826153393,0.3881924355158733,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0007039041,MT0007039041.mp3,0.6419683386224583,0.38353461842525816,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0007039082,MT0007039082.mp3,0.6690879639952257,0.43994785992332036,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007051188,MT0007051188.mp3,0.5629760806727993,0.3045491889880952,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007053424,MT0007053424.mp3,0.5810396920093794,0.3813436927655679,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007064420,MT0007064420.mp3,0.689417133181284,0.3937949127219577,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0007072992,MT0007072992.mp3,0.679773596659851,0.4710781972628068,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007081433,MT0007081433.mp3,0.6857217755267081,0.5087197022488106,Happy/Energetic,Content/Active,Q4,Content/Relaxed,Q1,False
MT0007087238,MT0007087238.mp3,0.5372066669277359,0.3561375784632035,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007102997,MT0007102997.mp3,0.6965971352440746,0.3658527827380953,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0007107079,MT0007107079.mp3,0.6196008182269122,0.37276203125000007,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0007119529,MT0007119529.mp3,0.639486622821329,0.40854994240134856,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007142175,MT0007142175.mp3,0.5971970523313493,0.43252110863095194,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007186714,MT0007186714.mp3,0.6278136881521256,0.32464996369949506,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0007191313,MT0007191313.mp3,0.5863238251222659,0.35959593377976184,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007199330,MT0007199330.mp3,0.6109634334609602,0.4735824521338172,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007207422,MT0007207422.mp3,0.5586927026966088,0.42644583333333336,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007207968,MT0007207968.mp3,0.6111748508344726,0.36108735637626266,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0007232134,MT0007232134.mp3,0.5800474489399489,0.39358002307173523,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007267489,MT0007267489.mp3,0.658903891512964,0.4411825741792932,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007282148,MT0007282148.mp3,0.6406373952089578,0.4055937232905983,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0007310068,MT0007310068.mp3,0.6336503326693785,0.3849402007580334,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
